"","id","from_id","post_id","owner_id","text","date","likes.count","likes.user_likes","likes.can_like","thread.count"
"1995",5971656,554988355,5970737,-17568841,"Опять пустые заявления",1583858457,0,0,1,1
"1996",5972212,578525048,5970737,-17568841,"А Ленину то что? Он же умер.",1583891136,0,0,1,0
"1997",5972452,565072921,5970737,-17568841,"Какая разница какая дата, что за бред вообще?",1583909354,0,0,1,2
"1998",5972743,557449597,5970737,-17568841,"Рашкин бы лучше на заседания так охотно ходил, как на эфиры!",1583920639,0,0,1,0
"1999",5970563,296086687,5970527,-17568841,"Залупу вам,а не цветы.",1583825538,3,0,1,1
"2000",5970585,362248903,5970527,-17568841,"Супружеский долг переходит коллекторам?",1583826184,3,0,1,0
"2001",5970633,353554136,5970527,-17568841,"Маразм какой-то, поправки по полам делить. Хватит женщин выставлять непонятно кем.

Можно подумать, к поправкам, касающимся получения реальной медицинской помощи(а не на бумажке, как бывает) - люди по-разному относятся, в зависимости от пола...",1583828082,0,0,1,0
"2002",5970769,316455694,5970527,-17568841,"женщины идите в жопу",1583833146,0,0,1,0
"2003",5970781,100242207,5970527,-17568841,"Изменила мужу то на костёр её",1583833266,1,0,1,0
"2004",5970869,578533714,5970527,-17568841,"Ну это треш",1583837234,0,0,1,0
"2005",5971654,554988355,5970527,-17568841,"Ага, пусть идут борщи варят",1583858441,0,0,1,0
"2006",5972211,578525048,5970527,-17568841,"Забавно, хоть и невсегда реально.",1583891114,0,0,1,0
"2007",5970014,NA,NA,NA,NA,1583764721,NA,NA,NA,1
"2008",5970148,233701244,5969998,-17568841,"Вот зачем Ивану подбрасывали наркотики? Появились ограничения, и занимается теперь он только собой.",1583776374,0,0,1,4
"2009",5970388,385300507,5969998,-17568841,"Мне кажется странным использовать просто сочетание ""Бог в Конституции"", потому что это не раскрывает того, что именно там будет указано, а лишь заставляет диванных стендаперов пробудиться от вечного сна. Хотя оно и понятно, что, те же самые поправки о справедливости и о том, что у политиков не может быть двойного гражданства, не принесут вам нужных просмотров и донатов.",1583805638,8,0,1,0
"2010",5970582,514518481,5969998,-17568841,"Незамеченным события - на них нужен особый нюх, так как они могут быть в замеченных событиях скрываться...",1583825956,0,0,1,0
"2011",5969565,467642220,5969561,-17568841,"Весь покрытый зеленью, 
  Абсолютно весь 
  Остров невезения 
  В океане есть. 
  Остров невезения 
  В океане есть. 
  Весь покрытый зеленью, 
  Абсолютно весь 
 
(2)  Там живут несчастные 
  Люди дикари. 
  На лицо ужасные 
  Добрые внутри. 
  На лицо ужасные 
  Добрые внутри. 
  Там живут несчастные 
  Люди дикари. 
 
(3)  Видно в понедельник 
  Их мама родила.",1583733808,1,0,1,0
"2012",5969567,573978199,5969561,-17568841,"Невзоров фрик от научного мира, у него даже высшего образования нет насколько мне известно",1583733909,4,0,1,6
"2013",5969582,581972307,5969561,-17568841,"Коронавирус - это вообще выдумка СМИшников, ну по крайней мере в России его нет (эти три случая не в счет - просто с гриппом что-то напутали).",1583737064,0,0,1,0
"2014",5969587,92668977,5969561,-17568841,"F5 является Swift банковской системой на земле в мире в России Центробанк выдает лицензии за взятки деньги несуществующим банком требуем озвучить потемкинские пираМММиды Кремля банка пример Тинькофф Банк арестованной в Лондоне несуществующих транзакции в мире",1583737845,0,0,1,0
"2015",5969626,578512493,5969561,-17568841,"Александр Глебович Невзоров, замечательный, образованный, талантливый и  адекватный человек!!!!",1583741350,2,0,1,3
"2016",5969629,167504155,5969561,-17568841,"Опущенная невзориха молчала как импотент, когда надя савченко сидела в тюрьме парашенки 🤣🤣🤣🤣",1583741471,0,0,1,0
"2017",5970389,437095837,5969561,-17568841,"У меня что-то в голове не укладывается: почему вы пишете на полном серьезе, что скандальное заявление одного единственного человека и обновления — одно и то же. Особенно учитывая, что в Конституции будет закреплен научно-технический прогресс. Популярная тема спасает ваше суденышко от окончательного крушения?",1583805756,2,0,1,0
"2018",5970537,39790213,5969561,-17568841,"Да два фрика дармоеда расскажут нам щас ага . Псих должен лечиться а не передачи вести.",1583824289,0,0,1,0
"2019",5969423,84172554,5969284,-17568841,"У них там внаукраине воще капец",1583696803,0,0,1,12
"2020",5969449,22475641,5969284,-17568841,"Вы где таких тупорылых теток находите. Это кастинг,?",1583698959,0,0,1,0
"2021",5969512,583323934,5969284,-17568841,"ПОПРАВКИ НАДО ВНОСИТЬ НЕ В КОНСТИТУЦИЮ , А В ОБНАГЛЕВШЕЕ И ОДУРЕВШЕЕ ВАШЕ СЕГОДНЯШНЕЕ МАТЕРИАЛЬНО- ДЕНЕЖНОЕ ОБЩЕСТВО!!!!!!!",1583713575,0,0,1,0
"2022",5969514,517047617,5969284,-17568841,"Прокатилась страна в тартарары : заходим  на новый 1917 ...",1583714724,0,0,1,0
"2023",5968827,562263824,5968818,-17568841,"",1583626173,0,0,1,0
"2024",5968835,253677869,5968818,-17568841,"А по мне так наоборот перемены уже свершились со времен написания Конституции и необходимо ее актуализировать. Но почему эти рассуждения появляются на Дожде вполне понятно, не зря занимает ""почетное"" место среди антироссийских сми.",1583630605,0,0,1,0
"2025",5968839,4507449,5968818,-17568841,"Кто это вообще такие?",1583637685,1,0,1,0
"2026",5968847,124620465,5968818,-17568841,"Они что, опрос проводили...Умники",1583643669,0,0,1,1
"2027",5968848,92751175,5968818,-17568841,"Россия готова к переменам только в худшую сторону. И они уже идут в медицине и в пенсионной системе.",1583645368,2,0,1,20
"2028",5968864,170457136,5968818,-17568841,"Как достали такие вот гадалки. Лучше бы сравнивали настоящее не с эфемерным будущим, а с прошлым. А там и картина совсем другая была:",1583651155,1,0,1,39
"2029",5968874,560344078,5968818,-17568841,"Гном не уйдет сам,но и от власти не откажется,будет верховным правителем,на хозяйство поставит кого-нибудь своего холуя-пустышку,а сам будет заниматься своими любимыми делами гонять инакомыслящих,военными авантюрами разными.Беспросветно пока.",1583652311,0,0,1,0
"2030",5968915,92751175,5968818,-17568841,"",1583655010,0,0,1,2
"2031",5968921,92751175,5968818,-17568841,"",1583655382,0,0,1,1
"2032",5969052,524794716,5968818,-17568841,"Перемены только при помощи мирового сообщества.",1583667083,0,0,1,0
"2033",5969110,514518481,5968818,-17568841,"Готова - неготова... Кто будет спрашивать? Ни кто.  Решили с конституцией и начали её крутить...  Все идёт к тому, чтобы доказать - интеллигенция ГОВНО...",1583678244,0,0,1,0
"2034",5968193,321734742,5968189,-17568841,"",1583563919,0,0,1,0
"2035",5968200,1190083,5968189,-17568841,"Про курицу в универсаме еще раз пожалуста",1583564133,9,0,1,2
"2036",5968212,557506065,5968189,-17568841,"Мусора это самая низшая каста в обществе , даже у бомжей и проституток есть свое мнение и совесть !",1583564350,1,0,1,2
"2037",5968242,522099700,5968189,-17568841,"О у Надьке снова началось ""обострение""",1583565604,3,0,1,2
"2038",5968248,560344078,5968189,-17568841,"Есть нормальные менты,но даже они глохнут,что творит гном со своей бандой(Верхушку надо садить массово,там гниль одна.",1583565785,0,0,1,3
"2039",5968260,80057448,5968189,-17568841,",,ДОЖДЬ,, УБИРАЕТ МОИ КОММЕНТАРИИ ОТНОСИТЕЛЬНО ЛЕЗБИКУРИЦЫ ТОЛОКОННИКОВОЙ.МЫ ДА ЖЕ СДЕЛАЛИ ВИДЕО ДЛЯ ЮТУБ,СКОЛЬКО МИНУТ СОДЕРЖАТСЯ КОММЕНТАРИИ НА ДОЖДЕ ,УЧИТЫВАЯ ЕГО ДЕМОКРАТИЧЕСКИЕ ПРИНЦИПЫ.",1583566163,0,0,1,1
"2040",5968275,198045,5968189,-17568841,"есть люди, которые своим поведением способны изгадить любую замечательную идею, которой коснулись",1583566600,1,0,1,0
"2041",5968294,95081002,5968189,-17568841,"Когда прочтём её некролог?",1583567174,0,0,1,0
"2042",5968307,309296670,5968189,-17568841,"откель таку дебилку нашли то?",1583567853,0,0,1,0
"2043",5968313,464818991,5968189,-17568841,"Дождь сам когда против-за демократию, а в коментариях-диктатор. Совпадение? Не думаю))))",1583568174,1,0,1,0
"2044",5968321,167020104,5968189,-17568841,"Основная функция кошек - мы умираем в беспокойстве и заперты навсегда.

Гостями программы являются «еще не поздно», активист Надежда скоро станет конниковой. Она вспоминает, как думала о составе конституции, о том, почему правительство и общество злоупотребляют ею, как ее можно рассматривать как активиста и как ее можно решить после освобождения из тюрьмы.",1583568687,0,0,1,0
"2045",5968322,408319991,5968189,-17568841,"Толоконникова в 2020 году? Хахахаха

Снижайте подписку до 1 рубля:)) за это невозможно платить больше",1583568813,4,0,1,0
"2046",5968376,161666360,5968189,-17568841,"Надежда Толоконникова - это обыкновенная сумасшедшая, это легко заметно по её акциям. То,что она их к каким-то проблемам в стране приписывает, не более чем самопиар. Куда адекватнее выглядят люди на пикетах, с обычными плакатами.",1583572114,5,0,1,1
"2047",5968477,12340930,5968189,-17568841,"Можно к ней как угодно относиться и глубоко не уважать, но двушка была шокирующим через-чур.",1583578610,0,0,1,0
"2048",5968536,39790213,5968189,-17568841,"Странно, у меня в городе милиционерам этого от меня не нужно. Ну если я конечно буду бегать и хером о церковные ворота биться, то может и меня в депрессию загонят, менты то. Смех да и только . Лечению это не поддаётся .",1583585097,2,0,1,0
"2049",5967983,380006383,5967980,-17568841,"Он просто всё больше издевается над безропотным свои народом.",1583528250,10,0,1,8
"2050",5967986,526919291,5967980,-17568841,"Мы любим Путина#💓💕💖💘💘💋💋💋",1583528374,1,0,1,3
"2051",5968000,544543229,5967980,-17568841,"",1583528967,1,0,1,0
"2052",5968001,279511195,5967980,-17568841,"ну теперь и до пересмотра итогов приватизации осталось не много))",1583529108,0,0,1,0
"2053",5968003,209607678,5967980,-17568841,"Если голосование ""пакетное"", то все блюда должны быть в одной кастрюле, как наиболее ёмкой посудине. Естественно, перемешаны.",1583529253,2,0,1,0
"2054",5968006,194073434,5967980,-17568841,"",1583529807,1,0,1,0
"2055",5968013,549589881,5967980,-17568841,"Либероиды обосрались ....скоро им конец",1583530862,1,0,1,1
"2056",5968025,281638884,5967980,-17568841,"я не знаю что делать? папка мой старый коммунист вову презирает. Мордвин-платошкин убедил идти и голосовать против. ребят, я вас не люблю, но платошкин такой ужасный хам. я не об этом.. я разочарован",1583532130,0,0,1,0
"2057",5968062,80057448,5967980,-17568841,"А почему так господин Фишман заволновался относительно конституции? Данную конституцию, которая действует сейчас, нам американцы и кое кто из евреев написали в 1993 году. То есть определенный клан людей заставили эту анти народную конституцию принять. То есть государственное имущество которое принадлежало народу России , отдали в частные руки.в 1993 году произошел государственный переворот под предводительством неуравновешенного больного пьяницы по фамилии Ельцин, который получил от американцев денежную поддержку для проведения гос. переворота. В 1993 году в Москве  был расстрелян танками 
парламент. После госпереворота шустрые ребята не славяне ,начали приватизировать всю госсобственность , нефтяные и газовые месторождения.",1583539498,1,0,1,0
"2058",5968065,392910558,5967980,-17568841,"Когда уже накипело, алчность должна трансформироваться, дабы не накосачить по крупному.",1583540428,0,0,1,0
"2059",5968115,12364819,5967980,-17568841,"Как по мне рано судить, пока не прочитал текст,но из того что слышал все очень даже хорошо. Либерастня бесятся Путин увёл из под носа причины критиковать, реальные, осталось толь фуфло типа власть должна меняться.",1583556802,1,0,1,0
"2060",5968165,151342429,5967980,-17568841,"Если бы не Путин, то в России было бы как на Украине.",1583562136,0,0,1,3
"2061",5967900,542741998,5967896,-17568841,"",1583523413,9,0,1,2
"2062",5967904,883915,5967896,-17568841,"Да все понятно. Царек себе место готовит. Народу кость даст. Вот вся суть. Попытка не попасть на пожизненно для чинушей а по возможности еще и продать остатки страны",1583523839,5,0,1,0
"2063",5967908,180595174,5967896,-17568841,"Писец пришел и уходить не собирается .🙄",1583524046,1,0,1,1
"2064",5967921,492301145,5967896,-17568841,"",1583525208,3,0,1,0
"2065",5967964,28028363,5967896,-17568841,"Вариант с непринятием поправок никто всерьез не рассматривает?",1583527752,1,0,1,3
"2066",5968118,12364819,5967896,-17568841,"Реально по новому будет когда Путин уйдет с поста призидента.",1583556949,0,0,1,0
"2067",5968831,524794716,5967896,-17568841,"Поправки точно примут и сразу перемены, как после съезда КПСС.",1583628009,0,0,1,0
"2068",5968964,883915,5967896,-17568841,"",1583659789,0,0,1,0
"2069",5967132,293423396,5967131,-17568841,"конституция не тетрадь для заметок...",1583486865,5,0,1,1
"2070",5967133,91832121,5967131,-17568841,"а могут и не прописать 🙃",1583486944,3,0,1,0
"2071",5967135,51089938,5967131,-17568841,"То есть % 70 коррупционеров пришлось бы уволить. Либо им пришлось бы продавать свои харомы.
Лучше поправку отменить. Всё верно",1583487018,32,0,1,23
"2072",5967136,301095571,5967131,-17568841,"Для для НЕгос.служащих запрет нужно обязательно сделать! Родину нужно любить, вРодине нужно жить!",1583487070,2,0,1,1
"2073",5967137,136326429,5967131,-17568841,"Ура, олигархия свое отбила!!!! Как всегда. 😎  я бы удивилась очень наоборотному процессу,",1583487156,5,0,1,1
"2074",5967138,294270704,5967131,-17568841,"",1583487202,1,0,1,0
"2075",5967139,545550499,5967131,-17568841,"Ну да,проблемка.🤔",1583487416,0,0,1,0
"2076",5967140,26881602,5967131,-17568841,"правильно, ибо такие вопросы не в конституции д.б. прописаны, а в ФЗ, Постановлениях, Указах...",1583487503,1,0,1,2
"2077",5967143,232437115,5967131,-17568841,"НИКОГДА БЫ ОНИ НЕ ПРОДАЛИ СВОЁ НЕДВИЖИМОЕ ИМУЩЕСТВО! НИКОГДА !",1583487706,4,0,1,1
"2078",5967144,406758985,5967131,-17568841,"Лучше калымить в Гондурасе чем гондурасить на Колыме(русская национальная поговорка)",1583487768,3,0,1,0
"2079",5967152,294479526,5967131,-17568841,"Это уже напоминает записи в книгу жалоб и предложений в общепите, где каждый пишет свои пожелания. 😏",1583488461,2,0,1,0
"2080",5967154,235561898,5967131,-17568841,"Скрепыши сплотимся",1583488852,1,0,1,0
"2081",5967160,578525308,5967131,-17568841,"опубликуйте обьяснения депутатов, почему они отказались принимать эту поправку",1583488995,2,0,1,0
"2082",5967161,136326429,5967131,-17568841,"Никакой закон им не указ. Это раз. Теперь непременно пойду и впишусь там, где слово ""нет"". Кто со мной?",1583488999,2,0,1,2
"2083",5967185,479755538,5967131,-17568841,"Прошу отнестись к этому с пониманием.(с)
😹",1583489556,2,0,1,0
"2084",5967206,6947607,5967131,-17568841,"А зачем им недвижимость за рубежом если они здесь Россию с колен поднимают? Для отдыха? Совсем сказочники заврались.",1583490242,2,0,1,0
"2085",5967223,133423343,5967131,-17568841,"Это были решающие поправки, влияющиее на мою благосклонность, теперь в сметении- отрицательное отношение",1583491642,0,0,1,0
"2086",5967225,12025189,5967131,-17568841,"Как будтo в Рашеньке эти сраные закoны ктo тo сoблюдает Единственная угрoза чтo гoсударствo мoжет неугoдных ( пoпавших в oпалу) травить за этo .фoрмальнo пoльзуясь пoдoбным закoнoм ((",1583491756,0,0,1,0
"2087",5967238,560344078,5967131,-17568841,"😂😂😂Жгите исче)",1583492191,0,0,1,0
"2088",5967298,66271361,5967131,-17568841,"",1583494409,0,0,1,0
"2089",5967386,185026455,5967131,-17568841,"Депутат чиновнику глаз не выклюет...",1583500551,1,0,1,0
"2090",5967574,5480012,5967131,-17568841,"Всё э т о - н е имеет никакого значения :""ВИНТОВКА РОЖДАЕТ ПРАВО !"" - тезис Великого Кормчего просто на лбу России напечатан ! Павел.",1583508027,0,0,1,1
"2091",5967820,5374327,5967131,-17568841,"Патриотичненько 😂",1583517593,0,0,1,0
"2092",5967903,507538438,5967131,-17568841,"Путин, Песков и все ваше окружение скорее переоформляйте все на подставных лиц или на себя ничего и не было оформлено?",1583523730,0,0,1,0
"2093",5967936,558684943,5967131,-17568841,"Опять народ нае али!!!",1583526852,2,0,1,1
"2094",5968195,329192314,5967131,-17568841,"Зато введут поправку из трех пунктов:
1. Право на горячее питание.
2. Запрет на взимание платы за сбор валежника.
3. Запрет на критику Президента.

Кто тут против горячего питания?",1583563963,0,0,1,0
"2095",5968203,243438824,5967131,-17568841,"А что всё правильно, каждому своё, им недвижимость, а нам Бог в помощь",1583564265,0,0,1,0
"2096",5966861,17088920,5966860,-17568841,"Когда власть не может ничего изменить в стране , то она меняет Конституцию.Это все равно что физики в эсперементальной лаборатории скажут "" что ж, давайте помолимся, попросим у бога помощи в нашем деле""",1583445866,18,0,1,0
"2097",5966863,1316460,5966860,-17568841,"Закрепить МРОТ, индексацию пенсий равносильно закреплению в основном законе права на инфляцию. Вернее узаконить обнищание народа.",1583446272,4,0,1,3
"2098",5966864,1022160,5966860,-17568841,"А запрет коронавируса не забыли включить в конституцию?",1583446696,5,0,1,1
"2099",5966865,585989512,5966860,-17568841,"Hallo allerseits, ich möchte Freunde sein, ich bin nett
Буду рада общению",1583446737,0,0,1,0
"2100",5966870,548570515,5966860,-17568841,"Беда и катастрофа России не в Конституции и не в её поправках, а в отсутствии людей, даже на уровне Думы и Избиркома способных объяснить их значение. Если уж одна из высших должностных лиц страны сравнивает поправки с винегретом. То это повод для крутых девчонок просто не участвовать в непонятных играх. неизвестно кого. Если враждебные друг другу силы 5 колонна и путинисты затрудняются объяснить смысл происходящего но требуют что бы люди ПРИШЛИ на голосование. То это повод послать обманщиков и заняться домашними делами.",1583448942,1,0,1,0
"2101",5966938,244375134,5966860,-17568841,"Давайте напишем в конституции, чтобы все были богатыми",1583468450,3,0,1,0
"2102",5967191,578525308,5966860,-17568841,"""вербальное безумие""
я так поняла, эксперты стараются вставить словечки посложнее, чтобы никто не понял, какую чепуху они говорят?",1583489683,1,0,1,2
"2103",5967584,5480012,5966860,-17568841,"Вообще МРОТ /ну , с точки зрения буржуа .../ лишняя деталь общественного механизма : сапогом под зад всех н е д о в о л ь н ы х уровнем оплаты в фирме : в а л и т е н а х ! Павел.",1583508351,0,0,1,0
"2104",5968763,134949789,5966860,-17568841,"главный прорыв старого маразматика горячие обеды для детей закреплённые в конституции позорище и не стыдно",1583607633,0,0,1,0
"2105",5966816,461340610,5966813,-17568841,"""Спешит скормить""-отношение к русскому народу как к неразумному быдлу у пропагандистов Дождя просто зашкаливает🤦‍♂️",1583437633,0,0,1,8
"2106",5966817,564172107,5966813,-17568841,"Больше на тюремную баланду похоже.",1583437654,3,0,1,0
"2107",5966822,486996199,5966813,-17568841,"Эллочке главное - чтобы пришли, а результаты она нарисует",1583438525,1,0,1,3
"2108",5966876,424883818,5966813,-17568841,"Не стоит так сравнивать. Ведь сейчас ведется огромная работа по разработке этого пакета. И все делается для каждого гражданина, чтобы было хорошо и стару и младу",1583451685,0,0,1,2
"2109",5966999,59692000,5966813,-17568841,"Эллочка винегретка.",1583472334,0,0,1,0
"2110",5967015,26311466,5966813,-17568841,"",1583473697,0,0,1,0
"2111",5967295,507538438,5966813,-17568841,"Панфилова марионетка путина.",1583494366,0,0,1,0
"2112",5967598,5480012,5966813,-17568841,"С р а в н е н и е - корректно : ""БАЧЫЛЫ ОЧИ ШО КУПУВАЛЫ - ТАК ИШТЭ ПОКЫ НЭ ПОВЫЛАЗЭ !!!"" Павел.",1583508810,0,0,1,0
"2113",5966923,424883818,5966790,-17568841,"Не знаю, мне понравилось, что Медуза провела такое мощное расследование. Реально, полицейские могли знать об убийствах, но тогда преступников пришлось бы передать прокурору для расследования. А по поводу теракта , уже были следы преступления",1583464713,0,0,1,0
"2114",5967604,5480012,5966790,-17568841,"Симпатичная женщина ... Павел.p.s.К Восьмому Марта коммент не имеет никакого отношения , просто Чистейшей Правды Чистый Образец этот коммент ...",1583508947,0,0,1,0
"2115",5966064,77056911,5966062,-17568841,"котлетки с пюрешкой",1583407857,4,0,1,0
"2116",5966065,302868718,5966062,-17568841,"Совсем заработалась старушка.",1583407874,146,0,1,0
"2117",5966066,249269418,5966062,-17568841,"Да дура она, холуйка!",1583407887,21,0,1,0
"2118",5966067,234205202,5966062,-17568841,"Совсем чердак потек у тетки",1583407902,16,0,1,0
"2119",5966068,486996199,5966062,-17568841,"главное - прийти, а результаты ""за"" нарисуют",1583407903,9,0,1,0
"2120",5966069,382913866,5966062,-17568841,"То есть голосуйте за все а исполняйте по желанию?)))",1583407908,5,0,1,0
"2121",5966070,527742883,5966062,-17568841,"язычком работает будьте нате",1583407909,1,0,1,0
"2122",5966073,36884423,5966062,-17568841,"Винегрета ей за шиворот напихать!",1583407966,15,0,1,1
"2123",5966074,85683615,5966062,-17568841,"Компот, винегрет...кто им там пишет всю эту муть?",1583407985,30,0,1,0
"2124",5966075,25888303,5966062,-17568841,"так получится то, что мне этот винегрет насильно в рот запихают, если подпишусь на борщ. нет уж спасибо",1583408007,124,0,1,3
"2125",5966076,390618818,5966062,-17568841,"Конституцию, а точней, то как этот документ называют, приравняла  к еде. Беда с головой ....",1583408021,38,0,1,2
"2126",5966077,21615749,5966062,-17568841,"Оху...Элла?",1583408033,7,0,1,0
"2127",5966078,6488578,5966062,-17568841,"так давно они народ дебильнее себя считают",1583408052,7,0,1,0
"2128",5966079,421171278,5966062,-17568841,"Так пусть сама кушает свой винегрет",1583408090,6,0,1,0
"2129",5966080,13554207,5966062,-17568841,"Крутейшие политические доводы.👍🏻",1583408127,13,0,1,0
"2130",5966081,28574930,5966062,-17568841,"не пожрёшь с утра и весь день херню несёшь",1583408133,0,0,1,0
"2131",5966082,364975026,5966062,-17568841,"Ну так винегрет же заставляют съесть!!!",1583408134,23,0,1,0
"2132",5966083,1192162,5966062,-17568841,"Свои комплексные обеды пусть Памфилова сама и вкушает! 
Я в столовках не питаюсь, в ресторане заказываю только то,  что ем.",1583408187,7,0,1,0
"2133",5966085,552369335,5966062,-17568841,"Как хорошо объяснила, все сразу ясно и понятно.",1583408199,1,0,1,0
"2134",5966086,3141661,5966062,-17568841,"Если мне не нужен винегрет, то я наверное его не буду брать и переплачивать, а возьму другое или чуточку переплачу, но возьму что надо

Хотя да, я забыл, что эти люди денег не считают (как и конституцию)",1583408204,3,0,1,0
"2135",5966087,151170114,5966062,-17568841,"БОЙКОТ ГОЛОСОВАНИЮ !!!Голосование которое невозможно проконтролировать априори является ФАЛЬСИФИКАЦИЕЙ !!! И её главная цель наделить царька практически безграничной властью . При этом народ лишат даже гипотетической возможности влиять на решения властей . Это откат к монархии и средневековью .",1583408212,62,0,1,21
"2136",5966088,42090986,5966062,-17568841,"Топливо для печи",1583408214,0,0,1,0
"2137",5966089,302475860,5966062,-17568841,"Нет, если я против венегрета, то и борщом меня не купишь",1583408228,9,0,1,0
"2138",5966090,150648578,5966062,-17568841,"Похлеще украинских политиков сказанула. Где Скобеева ,пора в 60 минут это озвучить.",1583408231,6,0,1,0
"2139",5966091,2682374,5966062,-17568841,"Действительно, зачем выбирать между винегретом и борщом, когда можно сменить шеф–повара?",1583408231,452,0,1,10
"2140",5966092,4382333,5966062,-17568841,"",1583408245,2,0,1,0
"2141",5966096,75906128,5966062,-17568841,"лицо торговой марки Безразличие",1583408345,1,0,1,0
"2142",5966097,29344965,5966062,-17568841,"Лживая дама. Если рассуждать, используя ее метафору, то винегрет, один черт, заставят съесть. Т.к. голосуя за весь компот путина, ты вынуждено соглашаешься на весь обед. Какие же гады ...",1583408352,38,0,1,16
"2143",5966098,242922412,5966062,-17568841,"Другая ее гениальная фраза ""мы вам не печеньки, чтобы всем нравиться"". Давайте уже скинемся им на обед 😔",1583408374,4,0,1,1
"2144",5966100,365517697,5966062,-17568841,"создают легитимность ,выборы это шоу и от него устала Панфилова и просто стебеться ахахаха",1583408398,1,0,1,0
"2145",5966101,400273708,5966062,-17568841,"Разжевала однако, для народа как для быдла",1583408405,1,0,1,0
"2146",5966103,257024199,5966062,-17568841,"Короче, новая Конституция, как комплексный обед. А ведь можно этот обед НЕ покупать, то есть, вообще не голосовать за поправки, так будет честнее.",1583408422,4,0,1,2
"2147",5966104,376468585,5966062,-17568841,"",1583408430,0,0,1,0
"2148",5966105,16620365,5966062,-17568841,"То есть если я поддерживаю одну поправку из ста, то мне нужно голосовать за, чтобы не остаться голодным?))))",1583408434,7,0,1,0
"2149",5966106,246384581,5966062,-17568841,"Все это запить руссиано",1583408439,0,0,1,0
"2150",5966107,96267547,5966062,-17568841,"Не съеденный винегрет никак на мою жизнь и жизнь близких не повлияет",1583408450,0,0,1,0
"2151",5966109,488076701,5966062,-17568841,"👎",1583408462,1,0,1,0
"2152",5966111,257024199,5966062,-17568841,"А Памфилова в данном случае, мягко сказать, дура.",1583408479,15,0,1,0
"2153",5966112,6947607,5966062,-17568841,"Теперь понятно почему она так выглядит, это Ее личное дело что она пьёт и курит, но зачем же на Ее должности своей глупостью людей смешить? Она женщина с низкой социальной ответственностью?",1583408504,6,0,1,0
"2154",5966113,178036880,5966062,-17568841,"Хочу это видеть записаным в конституции!",1583408576,0,0,1,0
"2155",5966114,545947163,5966062,-17568841,"Не нравятся поправки - голосуй против. Всё просто.",1583408579,9,0,1,8
"2156",5966115,154811084,5966062,-17568841,"",1583408588,4,0,1,0
"2157",5966116,569374770,5966062,-17568841,"А как вы себе представляете голосование отдельное по каждой поправке отдельно, а не пакетом? Оно бы тогда на полгода растянулось.",1583408615,1,0,1,1
"2158",5966117,19723969,5966062,-17568841,"Идиотка",1583408796,2,0,1,0
"2159",5966118,425453552,5966062,-17568841,"Есть дура Малышева и ещё одна появилась.",1583408834,4,0,1,1
"2160",5966120,52206627,5966062,-17568841,"видимо, стаду так понятнее",1583408875,1,0,1,0
"2161",5966121,179323330,5966062,-17568841,"Такой аналогией можно оправдать любое предательство, подлость, конформность и беспринципность.
Доведите это до Э. Панфиловой.",1583408886,3,0,1,0
"2162",5966123,226224445,5966062,-17568841,"",1583408907,2,0,1,0
"2163",5966125,229929255,5966062,-17568841,"А компот? Компот то забыла!",1583408966,3,0,1,0
"2164",5966127,9254898,5966062,-17568841,"Но ведь за винегрет, который я не ем, тоже буду вынужден платить...",1583409048,2,0,1,0
"2165",5966129,12890824,5966062,-17568841,"Лучше как в Украине!!!",1583409118,0,0,1,0
"2166",5966130,3560655,5966062,-17568841,"То есть, я могу исполнять только те законы, которые мне нравятся, а от остальных ни тепло, ни холодно? У депутатов вон как, оказывается, всё устроено.",1583409159,1,0,1,0
"2167",5966131,243977342,5966062,-17568841,"Сказала такой же несуразный бред,как и поправки",1583409167,2,0,1,1
"2168",5966132,15850125,5966062,-17568841,"Правильно ли я понял, что сегодня я имею винегрет и изредка борщ, после голосования мне пообещали котлеты, а в итоге отнимут и то, и другое?",1583409174,7,0,1,1
"2169",5966133,418585503,5966062,-17568841,"Железобетонная логика — молодец",1583409275,1,0,1,0
"2170",5966134,163743881,5966062,-17568841,"🤦‍♂️",1583409294,0,0,1,0
"2171",5966135,266301210,5966062,-17568841,"Так обычно делают, чтобы сбыть отвратительный винигрет, который так никто не возьмёт?",1583409299,2,0,1,0
"2172",5966136,464410678,5966062,-17568841,"Любая кухарка может руководить государством!",1583409303,3,0,1,0
"2173",5966139,113490832,5966062,-17568841,"А ведь когда-то она была адекватной...",1583409343,2,0,1,0
"2174",5966140,340479657,5966062,-17568841,"Зачем жрать капусту, когда есть картошка?",1583409364,0,0,1,0
"2175",5966143,403283557,5966062,-17568841,"А Я ПОЙДУ ПРОГОЛОСУЮ ""ЗА"" ПОПРАВКИ В КОНСТИТУЦИЮ РФ! 22 АПРЕЛЯ! 👍👍👍🌸🌺🌸🌺🌸🌺🌺🌸🌺🌸🌺",1583409438,2,0,1,6
"2176",5966148,185550344,5966062,-17568841,"Неее, тут Панфилова лукавит. В данной ситуации ""выбрав"" весь обед, тебе отказаться от винегрета не дадут. Тебя его заставят сожрать. Так что в данной ситуации такой пример не корректен. Лжет Панфилова.",1583409502,24,0,1,0
"2177",5966149,954703,5966062,-17568841,"Чет как то сложно... Надо еще попроще... Не все поймут... Многие только больше запутаются...🤣🤣",1583409515,2,0,1,0
"2178",5966150,553128881,5966062,-17568841,"Для нее естественно борьщ с котлетами, а комуто похлебка на воде и брюкве(",1583409523,2,0,1,0
